depth	latitude	longitude
9.4	42.797	13.161
7.2	43.372	12.547
11.2	42.595	13.125
11.1	42.584	13.127
10.8	42.58	13.133
6.7	43.376	12.525
9	39.905	16.069
9.8	44.196	10.171
10.9	42.582	13.128
10.3	43.121	12.52
5.6	43.374	12.553
11.1	42.576	13.116
10	43.847	10.027
11.9	42.588	13.113
10.8	43.145	12.57
6.1	43.375	12.543
11.1	42.584	13.114
11.6	42.58	13.124
10	44.215	10.326
11	42.581	13.128
10.7	42.579	13.132
10.9	42.577	13.126
10.8	42.58	13.126
10.9	38.474	13.49
5	43.372	12.526
13.9	43.094	13.018
5.5	43.368	12.552
10.7	44.235	10.193
9.2	43.739	11.983
11.1	42.587	13.123
8.4	43.368	12.546
9.2	44.371	8.443
9.9	40.251	15.911
3.7	43.367	12.543
8.6	46.152	11.164
8.1	42.627	12.502
9.4	40.163	15.898
12.2	42.578	13.116
15.5	40.812	15.797
10.9	42.581	13.122
13	42.58	13.121
161.1	38.741	15.595
29.1	42.575	13.504
13.2	41.787	14.143
8.4	44.165	10.166
9.9	42.791	13.155
9.8	42.795	13.158
9.5	42.796	12.949
2.1	43.577	12.551
7.8	42.797	12.756
8.2	40.267	15.887
9.7	44.182	10.173
6.7	43.376	12.458
7.6	42.656	13.317
7.5	42.652	13.31
7.9	42.662	13.324
8.2	41.683	13.568
28.1	37.706	14.898
14.7	43.402	12.712
5.5	46.007	11.851
11.6	46.61	10.245
16.9	38.084	14.909
11.4	42.583	13.125
8.5	43.399	12.491
10.9	43.298	12.789
6.5	39.947	16.007
10.9	42.59	13.119
19.4	38.093	14.903
7.6	42.792	12.749
11.1	42.58	13.107
8.3	44.16	10.178
11.3	42.577	13.114
12.5	43.001	13.021
10.8	42.581	13.122
17.3	40.303	15.982
5.4	43.649	12.271
8.8	42.786	12.75
10.9	42.94	12.995
8.7	42.781	12.752
10.7	42.91	13.008
11.3	42.697	13.253
12.5	42.693	13.261
10.8	42.876	13.108
7.5	43.342	12.527
8.7	43.456	12.284
7.9	43.37	12.526
26.4	37.957	14.308
9.4	37.944	14.331
8.3	39.9	16.062
5.7	43.37	12.552
8.3	42.786	12.75
9.6	43.096	12.866
5.2	45.69	7.064
9	39.916	16.079
5.7	44.738	6.842
10.1	43.211	12.56
9.1	39.883	16.063
6.8	43.365	12.531
7.9	42.789	12.754
6.9	42.76	12.87
3	43.635	12.296
10.3	42.747	13.252
1.6	42.782	13.304
8.1	45.497	11.002
5.6	43.372	12.558
5.8	43.373	12.555
4.2	42.286	12.77
8.4	42.786	12.752
10.7	43.113	12.995
10.6	42.792	12.737
14	42.784	12.726
12.3	43.059	12.982
10.3	42.786	12.737
9.5	42.884	12.879
10	43.389	12.501
8	39.562	16.141
8.5	42.787	12.751
9	42.885	12.981
10	42.452	13.181
7.1	43.377	12.555
5.1	44.705	6.817
9.1	44.175	10.241
9	42.881	13.064
5.4	43.465	12.278
15.2	42.48	13.49
10.5	42.878	13.064
11.5	43.392	12.619
9.4	43.512	12.32
5	43.372	12.55
10.4	42.783	12.75
9.8	43.612	12.385
8.2	42.793	12.755
10.6	42.781	12.732
8.7	44.216	9.848
8.9	44.174	10.158
5.5	44.165	10.161
9.6	42.829	13.042
5.3	43.434	12.448
7.8	42.786	12.749
9.8	42.787	12.743
8	42.791	12.755
6.8	42.802	12.747
11.5	42.796	12.728
14	42.784	12.709
6.2	42.784	12.749
6.7	43.37	12.54
8	44.181	10.16
7.8	44.136	10.175
8	42.789	12.748
7.8	44.169	10.155
7.1	44.177	10.161
9.8	42.781	12.748
5.5	44.171	10.163
8.4	44.132	10.199
9.1	42.783	12.749
8.1	44.168	10.163
9	42.781	12.751
8.6	42.785	12.754
8.7	44.173	10.164
9.4	44.168	10.166
4.5	44.188	10.157
4.7	44.186	10.157
10.8	42.674	12.889
10.9	42.466	13.082
6.9	43.368	12.556
167.2	38.516	15.391
164.6	38.786	15.647
6	43.373	12.552
9.3	42.635	12.521
6.2	43.39	12.526
8.7	43.368	12.553
9.6	44.209	10.139
2	43.401	12.491
5.2	43.367	12.521
22.3	38.685	16.398
6	43.371	12.56
5.6	43.373	12.549
5.4	43.37	12.559
6.1	43.366	12.56
5.2	43.37	12.558
7.1	43.373	12.559
11	42.925	12.889
5.8	43.375	12.551
6.3	43.417	12.496
10.1	42.755	13.224
8	43.347	13.252
10.9	44.022	11.895
16.2	41.81	14.163
16.6	41.808	14.175
6.2	43.142	12.996
10	44.567	6.728
7.5	42.972	12.87
16.5	41.799	14.178
7.3	43.362	13.256
5	43.598	12.54
8.1	44.652	6.782
10.1	43.265	12.53
6.3	43.42	12.53
6.3	44.546	9.417
10	44.275	10.12
9.6	42.482	12.638
7.4	43.414	12.491
7.3	43.431	12.483
15.1	38.097	14.924
3.3	39.866	15.965
15.5	42.529	13.29
11.1	42.159	13.396
12.6	42.913	13.167
14.4	42.528	13.311
10	38.106	15.139
13.7	43.064	13.011
9.3	44.783	10.759
12.3	42.951	12.928
10.2	41.42	14.64
7.7	39.909	16.116
15.5	42.9	13.14
7	39.864	16.023
11.1	42.725	13.223
10.8	42.83	12.912
9.8	42.844	12.931
7.8	43.393	12.481
18.6	41.622	13.948
9.1	44.203	10.236
10.1	43.275	12.513
8.5	43.311	12.562
9.8	42.618	13.244
7.6	43.335	12.569
11.1	42.199	13.406
8.4	39.888	16.074
14.4	38.168	14.91
6.2	43.383	12.564
3.8	43.402	12.611
12	42.558	13.19
4	43.417	12.49
5.7	43.378	12.555
10.6	41.122	15.274
12.7	44.232	10.376
34	38.732	13.794
6.7	42.784	12.567
10.1	43.062	12.845
7.4	43.376	12.522
10.4	41.814	14.172
7	43.408	12.505
11	38.078	15.806
8.9	43.375	12.546
14.2	42.466	13.31
15.1	38.087	14.923
6	43.373	12.52
10.1	42.834	13.419
9.6	42.658	13.254
21.2	44.283	10.793
5.3	43.372	12.551
5.6	43.377	12.549
7.5	43.378	12.525
4.2	43.461	12.45
15.8	42.548	13.359
13.5	40.702	15.463
14.7	43.53	12.638
8.1	42.461	12.667
5.5	45.682	11.039
10.5	41.806	14.176
10.5	41.806	14.176
8.6	44.197	10.12
5.5	43.44	12.462
5.5	43.388	12.519
9.1	44.271	10.755
5.4	43.437	12.462
5.8	43.303	12.373
5	41.958	16.136
7.2	43.357	12.58
5.3	43.444	12.465
9	43.433	12.465
1.4	43.475	12.464
7.7	43.43	12.458
3.3	39.902	16.067
9.8	38.132	14.941
8.4	43.501	13.356
8.4	43.501	13.356
8.5	39.886	16.018
8.6	43.371	12.556
7.1	42.87	12.562
129	38.338	15.746
7.3	43.558	13.789
10.8	42.982	12.982
4.9	39.95	15.933
11.3	43.03	13
23.1	41.78	15.679
23.8	43.097	13.358
4.2	42.901	12.985
10.4	38.014	16.196
8.5	43.423	12.487
10.8	42.984	12.98
10.3	42.972	12.985
87.6	38.486	15.532
11.1	42.905	13.102
8.7	43.377	12.52
5.9	41.916	15.274
56.2	37.971	14.01
6.3	43.365	12.56
9.5	42.654	13.243
10	46.04	6.694
9.2	44.687	7.64
12.7	42.654	13.265
9.7	42.648	13.246
11.1	43.618	13.365
7.1	38.57	14.822
12.9	42.654	13.266
8.9	42.664	13.268
17.5	41.655	14.26
8.5	43.434	12.493
11.8	42.604	13.084
12	42.728	12.715
8.7	42.481	12.644
8.7	43.307	12.54
21.8	39.485	16.952
10.5	42.811	12.94
9.1	43.39	12.52
11.7	42.814	12.947
10	46.135	14.196
11	42.903	13.101
8.4	39.878	16.102
8.3	43.435	12.461
7.1	40.792	15.431
32.6	43.371	12.454
6.5	39.92	15.999
8.7	43.371	12.501
9.1	43.388	12.523
9.5	43.091	12.85
5.8	43.39	12.52
23.7	43.116	13.379
6.3	43.338	12.545
3	43.364	12.582
17.3	41.81	14.19
7	43.348	12.523
13.4	43.46	12.744
6.6	43.396	12.497
3.8	43.37	12.543
10.8	42.996	12.84
5.8	43.376	12.546
7.2	43.357	12.579
10	42.882	12.616
6.8	43.446	12.585
9.4	40.225	15.911
16.9	41.806	13.58
3.7	41.858	15.537
9	43.218	12.599
8.2	38.592	14.595
6.5	43.4	12.532
15.1	43.016	13.016
12.8	38.102	14.93
9.2	44.187	10.036
6.8	43.369	12.53
19	44.897	11.247
6.4	43.381	12.524
24.6	43.119	13.367
4	43.373	12.562
9.1	41.184	14.151
8.5	43.142	13.113
5.8	43.377	12.518
5.2	43.38	12.545
10.7	37.519	14.675
10.4	43.628	12.423
10.6	43.617	12.416
8.6	42.822	13.032
5	39.855	15.98
168.5	38.797	15.453
14.9	38.138	14.923
9.1	46.14	10.902
10	46.642	10.059
9.2	43.884	11.995
6.2	43.411	12.461
4.2	43.376	12.528
6.8	40.268	15.911
10.9	43.238	13.306
8.4	42.636	12.535
9.7	42.918	12.952
5.1	43.373	12.554
23.7	43.126	13.373
7.9	42.762	12.529
25.8	43.101	13.357
19.9	42.83	13.004
6.3	40.63	15.856
10.4	43.587	12.566
6.1	43.36	12.541
22.1	38.105	14.915
10	44.417	10.601
6.3	43.38	12.508
11.8	42.552	13.343
10.2	40.76	15.452
5	39.9	16.047
10.9	43.361	12.856
13.9	38.088	14.915
12.7	38.089	14.911
3.8	43.36	12.565
7.5	43.588	13.787
36.1	44.814	7.525
7	43.548	13.772
11.1	42.298	13.331
6.7	43.549	13.799
17.9	40.439	15.805
21.2	43.248	13.223
10	46.391	10.853
31.8	38.002	14.944
29.5	37.996	14.956
28.2	37.985	14.951
35	38.055	14.977
6.8	43.384	12.507
7.8	39.924	15.998
8.7	42.689	12.558
6.3	43.013	12.925
9.2	43.268	12.526
18.8	40.455	15.706
7.4	44.196	10.218
10	42.343	13.503
9.2	46.151	11.158
49.2	38.823	16.604
6.9	44.135	10.211
10.3	45.881	7.182
36.5	38.821	16.525
36.8	38.827	16.513
4.7	43.446	12.473
28	43.851	12.075
35.2	38.835	16.514
10	38.828	16.508
10	38.824	16.498
35.2	38.829	16.528
8.9	42.915	13.275
33.3	38.797	16.573
20.2	39.132	17.173
20.9	39.124	17.091
34.2	38.816	16.531
10.3	39.117	17.526
37.7	38.802	16.616
38	38.831	16.556
6.9	43.055	12.623
10.8	42.826	13.026
36.4	38.813	16.548
5.7	43.372	12.552
14.9	38.139	14.923
6.9	43.404	13.003
36.6	38.811	16.548
20	43.442	12.67
49.3	42.856	13.474
10.3	40.456	15.832
2.1	40.682	16.681
18.5	42.839	13.203
10	39.079	17.456
10.6	39.004	17.613
6.9	43.374	12.523
8.6	44.173	10.18
22.5	37.692	14.995
16.6	37.677	14.955
17.1	37.685	14.98
9.7	41.811	13.619
10.9	37.685	14.996
12.9	43.367	12.741
7.4	39.941	16.008
9.8	41.81	13.617
10.6	42.824	12.94
8.8	42.692	12.561
15.6	40.447	15.281
9.9	44.212	10.211
9.3	42.688	12.556
16.7	44.532	6.746
313.6	39.29	15.209
15.8	44.535	6.739
10.1	44.248	10.391
8.8	43.37	12.495
13.4	42.449	13.212
11.3	44.546	7.054
11	38.542	14.723
8.6	44.182	10.044
7	46.02	10.445
8.5	46.029	10.471
8.5	43.367	12.524
8	43.35	12.555
15.9	44.452	7.271
10.3	42.432	13.274
10.7	38.203	14.772
8.3	38.215	14.776
8	46.031	10.488
8.5	43.699	11.958
12.1	39.292	16.425
8.6	43.379	12.487
5.6	43.359	12.539
14.6	41.83	13.666
8.4	44.176	10.189
10.2	42.942	12.88
6.4	43.386	12.524
10	45.872	14.304
5.2	43.367	12.525
6.1	38.109	15.042
5.3	43.384	12.524
8.2	43.377	12.524
12.3	43.341	12.703
22.8	40.593	15.737
6.8	43.366	12.542
160.4	38.687	15.658
11.4	44.833	6.694
7.5	43.502	12.244
7.7	43.406	12.502
8.9	40.211	15.843
11.9	43.403	12.665
7.6	43.331	12.564
4.7	43.38	12.536
38.5	43.393	13.002
12.9	42.572	13.384
6.2	43.368	12.553
7.6	43.328	12.563
10.4	42.873	12.981
10.5	42.774	12.983
4.5	37.83	14.294
51.9	44.229	10.923
5.1	43.374	12.528
8.7	42.813	13.043
9.4	43.636	12.119
12.4	46.544	9.46
53.8	37.797	14.126
20.3	39.442	16.387
10	37.738	14.224
9	44.158	10.19
15.8	38.084	14.903
71.6	38.659	15.456
9.9	43.216	13.384
12.2	43.067	12.992
7.9	43.371	12.523
3.3	43.371	12.517
10.2	43.068	12.981
10	38.076	14.97
13	42.559	12.714
8.4	43.836	12.064
12.8	43.112	13.104
10	42.757	12.704
11.8	43.013	13.022
14.2	38.747	15.206
16.7	43.391	12.698
9.6	42.828	12.959
9.8	42.489	13.476
5.3	43.238	12.896
9	44.184	10.179
9.2	44.182	10.185
10.3	42.8	13.118
8.5	39.901	16.022
6.9	43.401	12.487
6	43.369	12.813
6.6	43.368	12.814
10.5	40.753	15.074
8.9	42.787	13.154
8	43.367	12.813
9.2	43.61	12.309
7.6	42.455	12.547
9.5	44.169	10.18
13	38.103	14.91
11	42.749	13.16
8.1	43.491	12.259
18.2	37.211	15.198
7.6	43.801	10.609
8.8	39.894	16.042
2.8	44.456	10.686
37.8	43.683	12.809
11.3	38.109	15.144
5.5	43.504	12.249
10.5	38.163	15.052
11	43.128	12.97
11	38.112	15.153
6	43.366	12.8
6.7	43.333	12.552
5.8	43.358	12.539
6.2	43.306	12.53
8.8	44.173	10.197
11.8	44.355	7.274
14.9	41.813	13.662
10	42.345	13.512
10	42.256	12.779
8	43.349	12.554
11.7	41.816	13.682
9.9	44.196	10.222
10.5	44.185	10.228
8.5	44.194	10.212
14.3	42.64	13.219
7.6	44.191	10.228
11	43.302	12.863
14.3	41.81	13.659
10	38.718	16.598
8.4	43.496	12.252
10	42.242	13.488
26.6	43.938	12.253
9.9	44.223	10.581
5.5	43.328	12.558
8.1	43.358	12.54
8.3	43.369	12.534
8.6	42.69	12.565
8.8	43.387	12.516
8.8	42.675	12.649
6	39.873	16.021
5.5	39.888	16.061
8.4	43.346	12.525
5.2	43.504	12.252
6.7	43.394	12.501
5.6	43.498	12.242
11.1	44.25	10.38
14.5	44.782	7.23
10.3	43.47	12.631
28.7	39.71	15.98
5.1	43.366	12.553
8.4	43.461	13.123
10	39.601	16.459
8.6	43.463	13.13
8.4	43.46	13.13
10.1	43.498	12.254
8.7	43.398	12.606
16.8	38.149	14.918
9.4	42.686	12.552
50	39.346	16.037
7.7	44.18	10.158
8.6	39.917	16.014
10.8	43.031	13.032
5.8	43.386	12.614
19	40.811	15.826
9	43.415	12.489
10.1	43.752	11.943
5.7	39.879	16.121
10	37.855	14.304
11.1	42.109	15.434
9.1	43.456	13.124
8.8	39.904	16.072
9.1	44.391	10.607
10.2	43.503	12.254
15.4	38.094	14.925
9.5	39.866	16.232
14.5	43.742	11.926
10.5	43.751	11.945
9.4	43.304	12.383
10	43.949	10.41
12.6	44.846	6.821
13.6	42.571	13.327
8.1	43.414	12.487
9.4	42.689	12.935
10	47.045	11.546
8.2	43.34	12.458
6	43.358	12.538
11	38.042	15.01
9.6	38.491	14.732
9.7	43.46	12.583
9.7	43.458	12.582
9.3	40.463	15.49
10.3	43.316	12.557
35.1	37.792	16.356
8.6	43.333	12.741
5	43.357	12.57
6.7	43.394	12.467
16.8	40.794	15.81
5.3	43.37	12.559
7.5	43.038	12.694
9.1	40.467	15.476
9.9	44.192	10.203
5	44.889	11.237
10.6	43.102	13
13.8	44.191	10.126
9.5	43.372	12.542
7.8	43.57	13.732
8.6	43.559	13.755
10.3	43.026	12.748
8.8	43.454	13.125
10.3	40.82	15.786
5.6	43.373	12.55
9.2	43.368	12.543
8	43.368	12.816
12.2	43.353	12.717
13.6	38.096	14.915
16.8	38.102	14.916
14.4	43.011	13.013
5.7	43.395	12.5
9.2	43.368	12.547
8.1	42.244	13.544
10.8	42.757	13.268
7.4	43.4	12.473
8.9	43.477	12.448
10.9	38.106	14.923
9.5	42.677	12.947
9.6	42.673	12.942
10.2	44.185	10.205
10	44.662	6.776
15.4	38.105	14.914
3.7	43.382	12.561
10.7	43.09	12.906
15.7	43.094	12.905
15.8	43.092	12.899
10.1	44.23	9.8
2.6	43.368	12.544
4.7	43.38	12.513
8.6	42.813	13.035
8.8	42.019	13.06
7.1	43.486	12.444
7	43.471	12.461
8.8	44.188	10.206
9.2	43.379	12.48
18.6	43.573	12.687
10	46.015	15.087
6.1	43.372	12.522
16.7	43.538	12.729
17.6	43.872	12.001
10.1	43.633	11.853
7.2	43.392	12.533
7.8	43.421	13.058
5.4	43.371	12.554
8.7	43.464	13.132
8.6	42.788	12.958
8.6	43.379	12.539
10.2	43.449	13.107
8.7	40.846	15.782
9.8	44.201	10.144
9.5	43.068	12.57
10.1	42.882	12.777
4.8	43.368	12.522
10.5	42.642	13.057
10	46.542	14.291
17.6	42.576	13.169
18.1	38.139	14.883
8.3	43.644	12.465
4.8	39.952	16.037
6.3	43.346	12.534
15.4	42.928	12.919
6.8	38.012	15.093
5.2	43.37	12.55
9.1	42.689	12.538
13.1	42.537	13.271
10	47.236	11.98
10.8	42.256	13.524
6	43.372	12.543
9.1	39.815	16.237
4.7	43.38	12.519
9.3	39.926	15.998
10	44.591	12.774
10.4	44.822	6.624
5.5	43.415	12.462
30.1	42.748	13.876
11.7	43.017	13.017
16.2	38.112	14.915
10.5	43.501	12.689
20.6	40.437	15.81
10.9	43.013	13.01
8.6	43.369	12.816
10.7	42.939	12.886
11	42.936	12.875
5.9	43.394	12.534
8	43.485	12.44
8.1	43.447	12.446
7.9	43.38	12.522
8.6	43.07	12.577
8.1	43.545	13.782
10.3	37.968	15.882
10.7	43.887	12.044
6.3	43.365	12.544
7.9	43.887	12.066
9.6	39.86	16.133
8.6	43.878	12.062
10.3	43.903	12.055
5.5	43.367	12.555
4	43.348	12.531
6.9	43.452	12.483
8.4	43.41	12.489
9.3	38.375	11.702
5.2	43.361	12.536
8	46.14	11.168
6.4	39.894	16.03
11.8	38.105	14.91
9.3	43.566	13.701
10	42.824	6.452
6.5	43.368	12.559
9	43.302	12.374
5.6	43.37	12.563
7.7	39.859	15.983
9.9	43.36	12.691
11.5	42.99	13.102
5.9	43.37	12.506
7.1	43.371	12.538
5.8	43.361	12.526
3.8	43.369	12.55
8.6	43.339	12.562
10	40.252	15.893
10	40.242	15.897
10	42.781	12.961
6.9	43.424	12.515
6.8	43.331	12.554
11.3	46.406	10.967
0.6	39.882	16.074
5.5	42.818	12.936
9.9	38.928	16.451
7.9	43.332	12.564
12.9	40.827	15.79
10.5	43.827	12.084
9.8	43.819	12.083
5.9	43.364	12.541
10.5	42.93	12.946
8.1	43.333	12.568
11.2	46.472	10.694
10.7	43.029	13.06
9.1	44.169	10.23
5.7	43.36	12.527
7.7	43.334	12.563
8.8	43.331	12.562
7.4	43.376	12.483
22.4	40.858	16.196
11	36.993	15.094
7.6	42.99	12.913
7.4	43.329	12.568
8.4	43.332	12.565
10.4	43.322	12.562
6.8	43.327	12.56
9.1	43.332	12.564
14.2	43.434	12.763
4.6	43.369	12.554
7.3	43.333	12.56
10.8	43.756	12.596
7.6	42.78	12.518
19	40.488	15.536
7.8	43.335	12.559
9.4	43.332	12.55
6.8	43.333	12.564
10.3	42.647	13
6.1	43.356	12.542
7.7	43.333	12.567
7.5	42.994	12.929
10.6	43.327	12.549
9.1	43.335	12.561
5.4	43.336	12.568
8.6	43.331	12.557
1.1	44.343	7.451
9.3	42.679	12.91
10.6	42.937	12.946
8.3	43.383	12.508
3.3	39.882	16.078
10.1	43.359	12.524
5.1	43.386	12.534
8.2	43.385	12.536
10.1	44.739	6.823
9.8	43.601	12.282
20.2	41.877	13.977
7.5	43.336	12.564
7.5	43.361	12.527
16.1	42.884	13.088
14.9	43.093	12.904
10.5	42.254	13.535
14.8	43.479	12.727
20.1	40.799	15.813
19.7	40.798	15.808
16.5	40.793	15.8
11	38.122	14.933
5	43.37	12.545
11	43.391	12.457
15.7	40.792	15.796
10	37.867	15.516
16.6	40.806	15.81
10	43.959	13.169
6.4	43.916	13.089
17.8	40.811	15.806
9.3	43.338	12.559
9.2	43.364	12.541
14.3	40.803	15.792
6.2	44.162	10.156
7.5	39.922	15.996
16	40.795	15.799
17.1	40.791	15.813
15.5	40.81	15.788
9.1	43.332	12.576
13.5	42.46	13.373
14.2	40.801	15.793
10.2	40.804	15.78
9.3	43.331	12.572
12.8	40.806	15.794
5.4	43.465	12.414
15.5	40.798	15.79
9.3	43.334	12.557
15.4	40.791	15.808
7.5	43.573	13.772
18	40.797	15.8
9.3	43.334	12.56
4.7	43.376	12.525
13.7	43.399	12.749
7.3	43.373	12.555
8.1	43.338	12.557
22.2	38.996	16.639
10.2	43.471	12.289
9.1	43.406	12.47
8.1	43.34	12.559
6.8	43.358	12.539
8.3	43.335	12.568
10.6	42.942	13.128
8.4	43.367	12.535
14.1	43.027	12.977
6.9	43.336	12.57
7.5	43.334	12.553
6	43.356	12.486
8.6	43.336	12.58
10.2	43.339	12.565
7.4	43.441	13.018
10	42.511	13.23
13.9	43.008	12.975
6.3	43.438	12.411
10	43.39	12.823
7.2	43.369	12.557
11.1	43.399	12.759
7.7	43.369	12.559
12.6	43.092	12.899
7.6	43.338	12.556
8.9	43.303	12.448
14.1	40.692	15.405
24.3	40.543	15.569
14.6	43.14	13.047
18.5	37.994	14.084
15.2	43.094	12.9
8.9	43.363	12.527
15	43.252	12.714
20.8	43.082	12.936
14.7	43.093	12.906
7.1	43.335	12.557
9.2	40.06	15.67
15.3	43.099	12.917
15.1	43.098	12.91
9	44.173	10.223
14.4	43.095	12.903
15.2	43.095	12.907
14	43.095	12.908
13.6	43.094	12.909
13.9	43.094	12.899
10.9	43.102	12.907
14.6	43.098	12.91
15	43.092	12.897
13.8	43.094	12.9
7.7	42.611	12.557
11.1	43.27	12.727
10.1	39.643	15.207
53.2	44.091	10.669
8.6	44.204	10.233
8.5	43.401	12.481
7.9	43.399	12.493
16	43.089	12.899
10	42.034	15.34
14.9	43.095	12.905
15.7	43.093	12.902
14.2	43.094	12.9
16.5	38.125	14.902
8.2	43.428	12.491
10.3	38.099	15.102
12.9	43.094	12.901
4.4	43.38	12.538
7.6	43.381	12.539
9.3	43.502	12.381
10.6	43.116	12.951
13.9	44.521	6.692
5.6	43.381	12.484
8.3	42.955	12.586
6.5	43.363	12.529
30.6	41.642	16.942
7.9	43.445	13.014
8.8	44.116	8.208
7.7	43.501	12.371
9.3	43.078	12.575
10	42.711	12.986
9.6	40.252	15.897
11.1	42.983	13.107
7.5	42.453	13.432
9	40.207	15.837
9.9	39.184	16.542
25.2	37.087	14.624
5.6	44.147	10.12
42.2	43.808	12.962
10.5	42.913	13.04
7	43.425	12.467
10.9	43.316	12.695
10.7	43.315	12.691
5	43.372	12.563
6.2	43.359	12.565
17.4	38.105	14.907
10.1	43.462	12.365
9.9	43.602	12.283
10.3	44.154	9.973
11.2	43.384	12.769
7.9	42.786	12.96
11.2	42.048	13.25
10.3	42.928	12.957
35.3	44.816	8.471
7.6	42.944	12.904
19.5	44.14	10.946
16.2	44.139	10.959
19.4	44.493	9.989
10.1	43.376	12.524
5	43.014	10.661
16	38.092	14.91
6	43.368	12.558
10.4	42.924	12.955
8.8	42.805	12.979
19.5	38.087	14.897
4.6	43.373	12.543
14.7	43.418	12.764
9.4	43.586	12.411
12.4	43.166	13.003
21.3	41.202	14.865
5.5	43.544	13.792
6.2	43.567	13.797
6.9	43.373	12.545
6.1	43.374	12.537
15.3	41.912	13.682
10.9	43.388	12.462
10	44.194	10.234
10.6	42.059	14.075
10.3	44.127	11.37
11	43.051	12.606
8.2	43.543	12.54
8.8	43.54	12.541
9.1	44.199	10.239
10.1	43.455	12.362
27	37.42	15.754
8.8	42.81	13.01
4.8	37.848	15.573
15.3	42.524	13.286
10.3	42.528	13.17
14.7	43.001	12.811
8.6	45.215	6.622
4.3	39.8	16.133
11.1	42.798	12.981
7.6	43.352	12.525
8.5	43.387	12.48
6.6	43.375	12.553
10.4	42.831	12.807
6	39.686	15.33
8.2	43.46	12.431
13.6	43.384	12.75
11.9	43.379	12.754
29.8	38.179	14.872
15.5	43.43	13.02
10	45.227	6.579
10.1	42.807	13.014
9	42.805	12.987
8.1	42.805	12.985
13.3	46.422	10.789
10.8	42.802	13.008
11.9	46.424	10.79
12	42.81	13.021
6.3	43.403	12.488
9.8	42.936	13.041
9.3	42.803	12.993
12.8	42.802	13.021
8.8	42.803	12.989
10.5	38.018	14.806
9.8	44.197	10.229
10	42.805	13.006
10.8	42.804	13.008
8.5	42.803	13.014
9.5	42.807	12.995
8.7	42.803	12.989
7.9	42.606	13.067
8.2	43.372	12.559
6.4	43.362	12.533
11.1	38.116	14.918
140.2	38.409	14.791
7.8	43.369	12.548
9.2	42.803	12.994
21	40.623	15.502
6	43.369	12.508
9.8	43.116	12.789
7.5	43.368	12.555
4.5	43.363	12.548
5.3	43.503	12.247
10	42.305	12.809
7.6	42.775	12.524
10	43.168	12.831
8.3	42.779	12.51
14.8	43.491	12.73
9.1	44.191	10.202
10.1	43.429	13.118
9.2	43.441	13.131
3.1	43.373	12.56
12.4	42.761	13.16
13.4	42.76	13.155
13.6	43.14	13.273
7.1	42.616	12.544
7.4	42.779	12.495
8	44.2	10.203
6.9	43.4	12.505
10.2	38.155	14.938
10.5	43.419	12.722
7	43.329	12.492
8	43.177	12.762
5.9	45.697	7.008
14.6	42.534	13.142
11.2	42.594	13.174
8.9	42.583	13.162
7.3	42.775	12.51
10.7	43.116	12.486
4.3	46.63	10.291
5.7	43.384	12.55
8.5	43.401	12.487
12.9	43.538	12.607
8.7	38.111	15.239
9.7	43.575	12.2
8.2	43.462	12.376
8.1	43.471	12.459
31.3	43.53	13.437
7	42.769	12.525
6.6	43.367	12.536
6.4	43.382	12.551
7.6	39.883	15.999
8.6	42.764	12.507
5	43.376	12.551
8.7	43.405	12.502
10	41.956	15.365
7.1	42.764	12.512
8.1	43.412	12.446
8.5	43.367	12.5
5	43.38	12.539
10.6	43.385	12.467
59.1	44.477	9.998
8.8	42.761	12.514
11.3	42.956	12.869
10.9	42.834	13.028
7.1	44.212	10.221
8.9	40.064	15.518
7.5	43.325	12.494
8.9	44.202	10.239
7.5	43.345	12.519
10.2	44.204	10.233
7.9	43.437	12.527
6.7	43.367	12.545
18.6	41.786	13.553
130.6	38.478	15.25
10	44.2	10.228
9	44.202	10.238
8.3	42.785	12.492
8.6	43.401	12.435
10	44.199	10.23
11.1	46.829	11.274
9.8	44.197	10.236
13.5	42.879	12.989
10.4	44.201	10.245
10.2	44.195	10.235
10.2	42.886	12.983
1.3	46.552	13.216
9.8	44.196	10.231
8.7	44.198	10.233
9	44.201	10.239
10	44.2	10.23
9.1	44.199	10.24
9.8	44.199	10.238
9.7	44.201	10.236
8.5	44.19	10.243
8.6	41.942	15.655
9.1	43.446	12.47
8.7	42.799	13.072
11	43.397	12.77
10.1	42.803	13.003
9.3	43.45	12.473
6.4	43.473	12.338
9.4	43.475	12.344
4	43.375	12.545
9.7	44.186	10.216
10	44.182	10.19
7.2	38.204	14.953
24.6	43.096	13.441
6.2	43.405	12.488
4.2	43.386	12.539
7.9	42.886	12.998
19.6	37.849	14.754
12.9	43.216	13.127
5	43.382	12.505
4.8	43.374	12.519
4.9	43.379	12.533
7.6	43.459	12.442
6.3	43.399	12.48
7.1	46.219	12.548
3.4	43.37	12.552
25.4	44.736	9.765
9.1	42.467	12.686
5.5	43.383	12.515
10	46.144	11.175
10.3	43.088	13.031
8.7	43.379	12.542
11.1	43.367	12.498
15.2	42.636	13.148
13.8	42.634	13.242
8.3	43.413	12.477
8.4	43.148	11.02
5	43.356	12.518
14.5	38.612	18.053
8.6	43.407	12.476
5.7	43.395	12.505
7.7	42.787	12.516
86.9	39.621	15.807
6.9	40.678	16.704
23	44.607	9.938
7.2	42.781	12.5
3.7	43.593	12.534
9.9	43.216	13.137
7	43.368	12.554
