# latitude	longitude	depth =
44.896	10.969	3.9
44.9	10.938	5.4
43.217	12.745	10
44.862	11.101	6.3
44.845	11.061	11.5
44.885	10.882	5
44.864	10.958	8
44.889	10.894	5.4
44.86	11.091	6.1
44.865	10.996	8.5
44.892	10.933	7.4
44.896	10.928	4.8
44.892	10.935	7.3
44.829	11.35	9.3
44.896	10.945	4
44.859	11.094	6.3
44.901	10.882	3.8
44.872	11.026	4
44.844	11.19	9.8
44.893	10.929	5.2
44.89	10.966	6.1
44.894	10.952	5.4
44.896	10.962	7.3
44.888	11.016	6.1
44.884	11.059	3
44.86	11.098	5.9
44.844	11.138	8.1
44.903	10.947	11.2
44.86	11.116	6.5
44.853	11.178	7.7
44.893	10.927	5.7
44.881	11.001	7.8
44.854	11.122	5.5
44.892	10.963	7.4
44.855	11.106	3.3
44.909	10.944	7.6
44.862	11.103	6
44.859	11.119	4.3
44.898	10.938	3.8
44.89	10.965	3.4
44.852	11.2	8.2
44.897	10.928	5.6
44.89	10.926	5.1
44.846	11.146	9.3
44.854	11.202	8.1
44.891	10.998	9.1
44.86	11.21	9.3
44.886	11.077	3.9
44.862	11.05	12.3
44.898	10.932	7
38.152	15.135	9.8
44.89	10.922	5.6
44.84	11.218	8.5
44.87	11.039	8.9
44.861	11.069	7.7
44.872	11.051	3.6
44.89	10.956	3.3
42.8	6.048	5
44.888	11.055	6.1
44.878	10.931	8
44.865	11.081	3
44.885	11.016	2.6
44.894	10.928	3.7
44.896	10.927	7.6
44.882	11.05	7.8
44.864	11.073	4
44.896	10.902	9.5
44.866	11.085	9.3
44.875	11.061	3.4
44.892	10.922	3.5
44.862	11.085	4.5
44.887	11.045	6.4
44.862	11.042	7.9
44.893	10.914	2.9
44.866	11.048	12.7
44.896	11.056	9.1
44.883	11.028	3.5
44.861	11.146	6
44.899	10.944	7.9
44.89	10.971	3.5
44.85	11.096	7.9
44.872	11.021	8.2
44.917	10.986	7.9
44.872	11.02	7.8
44.896	10.962	3.2
44.894	11.027	7.7
44.862	11.117	3.7
39.846	16.125	5.5
44.877	11.018	3
44.847	11.147	7.5
44.861	11.044	2.8
44.859	11.132	4.2
44.886	11.04	6.6
44.891	11.028	8
44.901	10.924	4.1
39.856	16.122	7.2
44.896	11.008	7.9
44.86	11.08	8
44.874	10.954	8.1
44.868	10.931	8.1
44.851	11.14	7.6
44.875	10.913	7.4
44.844	11.202	8.8
44.856	10.989	3.5
44.883	10.998	7.8
44.868	11.126	8.2
44.889	10.902	6.8
44.862	10.924	8.1
44.892	10.902	5.4
44.915	10.91	8
44.853	11.164	8.6
44.904	11.028	8
44.899	10.922	5.9
39.86	16.103	6.7
44.857	11.136	4.7
44.858	11.107	3.6
44.856	11.091	11
44.869	10.953	7.8
44.854	11.161	7
44.884	10.997	7.6
44.89	10.936	6.5
44.894	10.899	6.8
42.513	12.953	9.5
44.905	10.932	8
44.86	11.024	9.6
44.873	10.918	7.9
44.862	10.944	3.7
44.872	11	7.3
44.497	6.749	9.9
44.876	11.043	12.1
44.9	10.932	5.5
44.887	10.91	5.8
44.882	10.985	7.6
44.869	11.089	4.4
44.873	11.021	7.5
44.848	11.138	6.2
44.901	10.917	6.2
44.874	11.048	7.1
44.888	10.945	7.1
44.884	10.993	6.3
44.866	11.07	11.8
44.864	11.099	3.5
44.858	10.999	9.7
44.889	10.896	10.2
44.887	10.906	10.2
44.914	10.949	14.7
44.886	10.968	4.3
44.897	10.921	3.4
44.852	10.751	30.6
44.881	11.001	6.6
44.917	10.926	8
44.894	10.903	6.2
44.865	11.082	3.4
44.889	10.988	7.8
44.874	10.976	4
44.883	10.897	6
44.856	11.082	8.9
39.879	16.103	9
44.869	11.15	12.2
44.889	10.916	4.3
44.919	10.843	8.1
44.876	11.068	13.3
44.865	10.895	10.7
44.889	11.031	6.1
44.884	10.923	8
44.875	11.028	7.5
44.895	10.902	5.8
44.871	11.047	21.6
44.88	11.04	2.9
44.876	11.264	7.1
44.904	10.914	5.8
44.893	11.033	8
44.866	10.976	7.2
44.856	10.941	8.7
44.894	10.893	8
44.865	10.98	4.4
44.884	11.017	7.1
44.859	11.115	7.8
44.87	11.082	7.3
44.864	11.089	5.1
44.852	11.134	7.3
44.858	11.085	3.6
44.874	10.922	7.9
44.87	11.102	9.9
44.881	11.122	9.2
44.858	11.102	3.3
44.875	11.053	10
44.865	11.08	3.6
44.849	10.996	8.6
44.861	10.958	8.2
44.849	11.133	6.5
44.883	11.128	26.1
44.848	11.065	12.5
44.85	11.137	6.8
43.238	12.303	5
44.857	11.101	2.5
44.88	11.076	8.1
43.472	12.595	14.2
38.52	14.787	8.4
39.89	16.11	9.4
44.913	10.974	7.6
44.892	11.017	8.2
44.85	11.164	7.3
44.871	11.062	4.2
43.489	12.297	9.9
44.855	11.043	11.1
39.878	16.112	8.3
44.876	11.041	7.2
44.868	10.963	3.5
44.86	11.093	5.9
44.884	11.002	6.4
39.867	16.104	7.6
44.878	11.059	9.6
44.861	11.007	9.5
44.771	11.45	8
44.869	11.026	3.2
44.885	11.008	3.6
44.864	11.084	3.4
44.89	11.028	7.5
44.871	10.966	8
44.859	10.99	8
44.847	11.133	4.4
44.896	11.01	6.2
44.845	11.151	6.8
44.878	10.927	3.7
39.867	16.114	8.1
44.854	11.171	5.4
44.835	11.108	4.3
44.876	11.034	3.2
44.85	11.09	8.2
44.904	10.969	7.7
44.877	10.946	6.5
44.87	10.966	4.1
44.868	10.954	7.7
44.881	11.024	7.8
44.873	10.924	5.8
44.86	11.114	7.9
44.883	11.042	6
44.865	10.948	7.9
44.856	11.123	7.3
44.881	11.023	7.9
44.855	11.025	8.6
44.869	11.078	3.2
44.86	11.084	6.8
44.848	11.152	6.4
44.89	11.028	7.4
44.86	10.986	9.7
44.879	11.026	9
44.856	11.067	9.3
44.861	11.092	9.9
44.866	10.934	7.6
44.886	11.116	18.8
44.876	11.056	7.4
44.878	11.073	8.1
44.872	11.051	10.5
44.884	11.005	7.6
44.842	11.237	9.1
44.861	11.13	4.2
44.867	10.936	6.2
44.874	11.023	9.8
44.848	11.098	8.3
44.875	11.036	7.2
44.854	11.116	7.8
44.851	11.089	10.3
44.879	11.073	9.4
44.882	11.068	10.6
44.906	11.006	8.4
44.844	11.087	5.6
44.851	11.141	7.6
44.86	11.054	5.4
44.868	11.095	8.6
44.872	11.126	10.1
44.86	11.008	7.5
44.816	11.145	9.3
44.861	11.104	8.2
44.853	11.072	11
44.865	11.071	8.5
44.884	11.128	10.1
44.869	10.932	8.4
44.85	11.149	7.8
44.858	11.159	6.5
44.853	11.112	7.7
44.864	11.102	7.7
44.811	11.189	9.3
44.846	10.99	3.5
44.842	11.066	8.1
43.084	12.799	8.4
39.874	16.034	8.2
44.823	11.296	8.5
39.886	16.114	7
43.244	12.555	10.6
44.87	11.353	3.5
39.883	16.103	7.7
41.748	14.131	9.1
39.879	16.119	8.8
44.807	11.394	9.4
39.875	16.125	8
44.837	11.322	8.3
39.886	16.107	8.3
44.852	11.281	8.6
39.874	16.115	8.3
44.839	11.249	8.6
39.874	16.122	7.6
39.877	16.108	8.3
39.881	16.111	7.3
39.882	16.115	8.5
43.483	12.691	13.2
44.844	11.232	7.5
39.881	16.104	8.1
44.83	11.234	9.3
44.83	11.238	9.5
39.884	16.106	7.8
44.849	11.231	8.4
44.792	11.449	10
46.265	12.731	5
39.883	16.094	8.5
44.844	11.233	8.7
41.163	14.723	10.2
39.883	16.113	8.2
44.851	11.155	5.8
39.882	16.11	8.2
42.315	13.525	9.1
39.891	16.118	5
44.852	11.134	8
39.885	16.114	5.7
44.855	11.284	8
39.885	16.108	7.7
44.836	11.219	8.9
43.478	12.541	9.7
39.896	16.099	7.9
44.833	11.19	5.8
46.472	12.985	9.1
44.847	11.229	8.4
43.001	13.11	12.3
39.895	16.115	5
44.848	11.238	8.5
39.892	16.124	4.2
44.854	11.134	6.9
44.838	11.225	9
44.848	11.236	8.4
42.98	12.905	9.7
44.84	11.231	8.6
44.833	11.406	3
44.852	11.137	6.8
44.864	11.152	6
44.856	11.136	6.5
42.645	13.158	8.6
44.855	11.13	3.6
44.853	11.152	5
37.944	14.662	27.8
44.858	11.143	6.6
44.864	11.149	5.2
44.85	11.138	6.5
44.554	7.63	10
44.859	11.112	5
44.86	11.314	5.9
39.879	16.111	8.2
44.864	11.31	3.8
44.852	11.152	4.8
38.366	15.393	115
39.88	16.106	8.3
44.792	11.405	9.5
44.858	11.308	3.7
39.877	16.11	8
44.857	11.286	7.8
44.85	11.174	7.5
44.849	11.176	7.7
38.738	15.663	160.3
44.856	11.153	3.7
44.86	11.118	6.9
39.882	16.1	8.3
39.876	16.114	8.4
39.886	16.106	8.4
43.547	12.228	8.4
44.849	11.138	6.7
44.851	11.136	5.8
39.862	16.118	8.3
43.629	12.176	9.8
44.851	11.309	9.6
44.801	11.406	8.2
41.724	14.166	13.2
41.732	14.134	10.3
44.861	11.31	5.5
37.673	15.022	5.1
39.89	16.111	9
44.849	11.138	6
39.894	16.11	9.5
44.794	11.347	11.2
46.444	13.063	5
44.868	11.127	5.4
39.878	16.115	8.4
44.862	11.068	6.8
43.659	12.501	8.9
45.246	7.179	9.7
44.532	6.764	10
44.85	11.242	7.5
42.71	12.914	6.5
39.89	16.099	7.9
43.434	12.438	6.6
44.834	11.213	8.5
39.883	16.105	9
39.893	16.115	4.8
44.879	11.278	2.9
47.085	9.417	10
44.849	11.232	8.2
43.061	13	14
39.868	16.116	7.5
44.84	11.263	7.9
39.884	16.109	8.2
39.89	16.115	8.5
44.864	11.109	8.3
43.433	12.441	7
42.821	12.949	10.7
43.432	12.462	8.5
39.889	16.108	8.2
39.888	16.112	8.2
39.89	16.118	9.4
44.85	11.234	8.5
42.477	13.296	15.1
39.887	16.1	9.6
39.886	16.11	8.8
39.85	16.11	6
39.847	16.114	7.9
39.887	16.114	9.3
39.905	16.128	5
39.888	16.114	8.7
42.596	12.9	9.9
39.884	16.111	8.3
39.883	16.117	9.4
39.888	16.112	8.5
39.888	16.116	8.5
39.866	16.113	5
44.858	11.14	5.6
39.875	16.105	7.7
39.857	16.119	7
44.849	11.142	7.1
39.894	16.11	9.4
39.907	16.103	7.3
42.909	12.909	9.7
44.868	11.082	6.2
39.864	16.112	4.7
39.849	16.123	8.1
39.879	16.108	7.9
39.905	16.105	9.6
44.832	11.313	8.4
39.932	16.12	6
39.857	16.113	6.8
44.856	11.113	6.3
39.872	16.114	7.6
44.852	11.14	7
39.869	16.102	8.3
44.864	11.258	6.2
44.86	11.126	5.3
44.864	11.129	6.5
42.984	12.918	9.5
44.853	11.161	5
44.854	11.17	4
44.865	11.108	4.6
44.799	11.406	9.2
44.815	11.353	8.5
44.867	11.094	6.9
44.836	11.18	8.9
44.833	11.267	9.2
44.862	11.123	3.8
44.884	11.276	3.2
41.276	14.84	10
44.854	11.169	3.6
44.855	11.162	5.3
44.809	11.406	3.6
44.852	11.159	4.2
44.854	11.163	3.8
44.852	11.159	4
44.849	11.159	3.7
44.852	11.16	5.2
43.434	12.447	7.1
44.857	11.168	4.5
43.045	12.885	9.3
42.407	13.394	7.7
44.808	11.464	20.5
44.854	11.162	5.5
43.692	12.536	17.8
44.857	11.168	5.5
44.871	11.164	6
42.814	13.134	9.9
41.356	14.568	8.1
43.016	13.127	12.5
44.849	11.236	7.4
44.849	11.301	8.2
44.828	11.157	10
44.86	11.08	8.1
43.598	12.769	32.7
44.916	11.21	3.4
44.684	6.771	10.3
40.837	15.631	10.4
37.157	14.678	20.1
44.846	11.31	8.3
44.833	11.183	9.1
38.543	14.938	8
44.855	11.125	7.6
44.849	11.233	8.5
44.812	11.41	5.4
44.52	6.772	10.8
38.784	15.571	81.2
44.476	6.7	13.3
44.862	11.224	9.5
42.906	12.932	10.5
44.831	11.258	9.5
43.003	13.12	11
44.864	11.077	3.2
44.801	11.398	9.6
43.004	13.112	11
43.006	13.111	10.6
44.867	11.29	5.6
44.82	11.346	8.4
44.866	11.072	7.5
44.832	11.349	7.3
44.839	11.225	8.6
44.853	11.144	6.1
44.848	11.236	8.8
44.87	11.082	5.4
44.85	11.177	7.4
44.854	11.307	7.8
41.178	14.885	16.9
43.105	12.31	9
44.841	11.217	8.7
44.806	11.408	9.2
44.869	11.06	6.9
44.802	11.393	10.3
44.864	11.131	3.9
44.867	11.06	9.9
44.866	11.07	4.3
44.839	11.249	9.5
42.553	13.214	14.4
44.832	11.263	9.4
44.489	6.701	17.7
44.831	11.336	7.6
44.864	11.32	3.7
44.864	11.077	4
44.841	11.357	5
44.817	11.357	8.7
44.837	11.274	7.9
44.864	11.133	4.9
44.866	11.134	5.7
44.829	11.267	9.3
44.807	11.381	11.2
43.331	12.521	8.9
38.002	14.762	6.7
44.838	11.279	8.4
44.864	11.068	8.8
38.527	14.777	9.4
44.841	11.215	9
44.871	11.313	5.3
44.837	11.233	8.7
44.85	11.177	7.2
44.873	11.287	25.2
44.86	11.075	3.3
44.865	11.086	6.6
44.865	11.083	6.2
39.81	16.201	6.2
43.427	12.454	7.2
44.85	11.306	7.8
44.839	11.214	9.4
42.109	15.62	8.3
44.862	11.317	5.3
44.799	11.405	9.4
44.848	11.38	5.6
44.845	11.242	9.1
44.858	11.095	4.2
44.875	11.18	3.7
44.874	11.347	3.8
44.867	11.082	3.4
44.847	11.237	7.6
44.8	11.446	11.2
44.826	11.163	10.2
44.85	11.236	8.4
44.845	11.247	8.5
44.84	11.217	9
43.119	12.827	7.6
44.797	11.45	9.9
43.139	10.821	7.7
44.821	11.354	9.4
43.008	13.116	10.9
44.84	11.231	8.9
44.842	11.237	8.5
39.884	16.015	9.3
44.521	6.708	15.6
43.056	12.826	7.1
44.842	11.23	8.9
44.487	6.703	15
43.424	12.774	14.1
44.85	11.234	8.8
44.79	11.422	9.6
42.753	12.52	8.6
44.837	11.288	10.7
41.204	14.944	17.9
44.834	11.184	9.8
44.857	11.148	5
39.888	16.03	8.8
44.866	11.088	7.7
43.056	12.801	9.8
39.883	16.016	9.1
44.858	11.304	7.9
43.642	12.316	8.9
44.849	11.107	4.4
44.842	11.216	8.7
44.847	11.265	7.1
44.846	11.237	7
44.842	11.215	7.7
44.853	11.111	3.4
39.901	16.123	5
39.867	16.112	10.3
43.243	12.763	12.9
44.85	11.305	7.2
44.866	11.058	7.9
44.838	11.224	6.9
44.844	11.327	8.6
44.838	11.223	9
44.859	11.188	12.5
44.816	11.415	3.8
44.84	11.215	8.7
44.856	11.179	6.7
43.479	12.561	10.9
43.234	12.585	11.5
44.836	11.228	9
38.028	14.73	6.2
44.854	11.082	8.9
44.844	11.227	9
44.841	11.226	8.9
47.453	11.315	10
44.869	11.296	8
43.09	12.878	10.5
44.824	11.355	9
44.856	11.138	7.6
44.838	11.231	8.9
39.823	16.216	8.8
44.855	11.131	5.5
38.3	16.105	11.1
44.856	11.137	6.4
44.85	11.14	5.4
44.866	11.109	7.4
44.866	11.085	8.1
44.856	11.093	6.2
44.756	11.408	24.5
44.855	11.182	6.1
43.273	12.741	57.6
44.85	11.141	7.9
44.858	11.21	7.5
44.832	11.172	9.4
42.86	12.988	10
42.472	13.26	10.6
44.86	11.124	7.3
44.836	11.22	9.2
44.869	11.106	7.6
44.853	11.16	6.4
42.744	13.633	22.7
44.864	11.106	11
44.864	11.242	7.1
42.915	12.987	9.9
41.496	12.921	6.5
43.327	12.684	10.1
44.845	11.19	8.2
44.846	11.225	8.8
44.867	11.074	18.7
44.864	11.084	6.3
44.839	11.251	8.8
44.834	11.187	9.2
42.311	13.509	10.3
44.846	11.193	8.4
44.889	11.264	5.6
44.812	11.394	10.4
44.862	11.076	8
44.853	11.144	6
44.861	11.143	7.4
44.861	11.086	7.7
43.341	13.284	6.2
42.748	13.611	22.4
42.756	13.617	21.6
44.845	11.206	7.9
44.855	11.079	11
44.621	7.263	14.1
44.834	11.329	9.2
44.864	11.108	5.5
44.867	11.086	3.1
44.86	11.094	9.8
44.846	11.189	8
46.614	11.424	6.9
44.784	11.053	16.9
44.869	11.09	4
44.836	11.232	8.8
45.258	6.526	8.9
44.865	11.087	3.8
44.86	11.088	7.1
44.835	11.236	9
44.843	11.215	9
44.866	11.221	6.8
44.838	11.242	9.1
44.835	11.217	9.2
44.838	11.219	8.3
44.843	11.226	9.1
44.841	11.222	8.9
44.857	11.154	4.7
43.329	13.231	5.9
44.843	11.213	8.7
44.842	11.218	8.6
44.617	7.252	14
45.245	6.591	8
42.888	6.475	7.7
44.61	7.243	14
44.835	11.24	8.7
44.852	11.232	7.2
45.675	7.649	8.8
44.859	11.3	7.2
44.865	11.226	6.8
43.685	12.521	9.7
43.296	12.505	8.9
42.95	12.976	11.1
44.617	7.255	11.1
41.762	13.572	9.3
44.853	11.312	7.2
44.515	6.777	9.9
44.847	11.22	7.2
44.858	11.315	7.5
44.844	11.254	8.1
44.857	11.283	7.8
42.89	13.032	10.8
39.73	16.163	93.4
44.844	11.254	8.2
44.845	11.253	8.3
44.846	11.233	8.7
44.995	6.624	9
44.842	11.233	8.4
44.854	11.278	7.7
42.768	13.11	10.9
44.876	11.12	6.1
44.871	11.115	4
44.828	11.354	8.8
44.811	11.406	18.7
44.856	11.156	3.8
41.766	15.959	27.9
42.482	13.22	10.5
36.936	15.137	9.5
44.863	11.122	3.6
42.291	13.504	8.5
44.85	11.161	5.7
44.855	11.128	6.9
43.325	12.608	10.8
43.876	12.024	8.5
44.855	11.144	6.2
44.855	11.309	8.1
35.914	14.952	10
44.8	11.384	9.9
44.796	11.447	9.4
44.781	11.433	9.5
43.066	12.887	8.9
43.445	12.772	13.7
44.863	11.368	3.4
39.869	16.128	6.9
42.482	13.225	11
44.813	11.383	10.8
44.852	11.298	7.6
42.812	12.954	10.1
43.435	12.37	8
44.855	11.304	7.8
44.852	11.067	10.9
42.903	12.966	12.1
44.854	11.308	7.6
43.405	12.747	16.1
44.861	11.231	6.9
44.839	11.2	10.9
44.864	11.125	3.8
44.998	11.222	4.2
44.86	11.132	9.6
43.539	12.467	8.9
44.846	11.084	7.8
44.854	11.121	7.7
44.865	11.235	6.6
43.088	12.765	10.4
44.675	7.314	10
44.872	11.258	5.1
44.844	11.076	8.4
44.855	11.109	7
44.851	11.153	6.2
44.858	11.126	6
44.839	11.2	8.8
44.855	11.133	7.4
43.432	12.427	7
44.544	7.149	9.8
43.332	13.22	4.5
44.842	11.251	8.1
44.846	11.215	8.3
41.11	15.271	10.1
37.14	15.157	10
44.849	11.206	8.5
44.864	11.082	10.5
44.838	11.244	8.5
43.119	12.805	9.9
44.846	11.245	7.8
43.36	13.212	9.1
37.431	17.16	30
41.662	13.972	10
42.548	13.466	16.1
44.497	6.707	7.6
44.85	11.274	8.4
44.864	11.142	5.3
44.824	11.413	7.1
44.796	11.448	8.9
37.433	17.092	30
43.444	12.408	7.2
42.826	13.049	8
44.858	11.14	6.1
46.143	11.169	10
44.857	11.128	6.5
43.253	12.764	10.8
42.816	12.939	8.6
44.857	11.342	9
43.592	12.618	17.5
44.853	11.255	9.2
42.815	12.956	10.9
44.503	6.745	10
44.837	11.16	8.5
44.874	11.123	6.2
44.865	11.136	6.4
44.85	11.228	9
44.849	11.211	13.9
44.889	11.303	2.5
39.365	16.895	25.7
44.856	11.24	7.3
44.881	11.3	3.1
44.869	11.132	7.5
44.884	11.296	2.8
44.868	11.328	3.5
44.853	11.168	6.8
42.924	12.796	10.7
44.864	11.252	10.3
44.064	11.038	11.3
44.064	11.037	12.3
44.893	11.304	2.3
44.857	11.089	10.5
44.857	11.145	6.5
44.849	11.232	8.4
44.851	11.224	8.9
44.88	11.291	3.5
39.902	15.827	273.6
43.056	13.447	27.6
44.504	6.731	8.8
43.478	12.329	6.2
44.876	11.368	2.6
44.871	11.132	3.6
44.857	11.091	3.6
42.375	12.921	10.5
44.873	11.292	6.9
44.851	11.249	8.4
44.873	11.133	3.8
44.861	11.123	7
44.859	11.104	11
42.691	13.336	10.1
43.477	12.631	8.6
44.843	11.236	9
44.852	11.251	8.3
44.788	11.433	9.3
44.855	11.24	9.8
44.762	11.461	9.5
44.88	11.295	4.2
44.846	11.244	8.7
44.865	11.287	8.5
44.844	11.248	9.5
43.472	12.866	13.3
38.218	15.934	11
44.81	11.335	14.1
44.843	11.204	16.6
43.435	12.448	8.2
42.535	13.278	15
44.851	11.086	11.5
44.851	11.09	13.2
44.886	11.301	2.9
42.778	13.376	14.6
43.357	12.758	10.7
43.465	12.84	10.6
44.851	11.114	6.6
44.81	11.404	9.7
44.846	11.246	8.8
44.861	11.108	7.2
43.296	12.512	8.9
44.852	11.088	9.2
44.896	11.259	6.7
44.852	11.093	14
44.868	11.335	5.6
44.867	11.121	3.8
44.858	11.087	7
43.058	12.832	10.3
42.523	13.257	10.7
44.856	11.364	4.4
41.546	13.734	9.3
42.789	12.994	9.7
46.15	11.179	10
44.841	11.184	10.5
44.86	11.116	6.4
44.843	11.188	13
42.638	13.071	15.6
44.864	11.084	6.7
42.95	12.971	10.9
44.852	11.404	4.5
44.85	11.408	5.8
44.854	11.326	6.7
43.316	12.542	9.3
44.844	11.246	10.6
44.793	11.258	5.4
44.829	11.165	9.2
44.833	11.168	8.8
43.41	13.007	8.4
44.855	11.135	6.5
43.349	12.615	1
43.232	12.647	11.1
42.307	13.484	8.6
44.853	11.142	3.8
44.801	11.433	6
43.022	13.018	12.2
44.886	11.24	5
42.886	12.981	11.6
44.884	11.24	5
44.894	11.338	16.4
44.853	11.189	6.2
44.831	11.356	10
43.287	12.63	15.2
44.864	11.145	5.3
44.813	11.225	13.3
44.815	11.39	11.2
44.834	11.141	9.9
44.83	11.35	8.8
44.487	6.732	8.9
44.848	11.15	6
44.835	11.351	8.7
37.482	15.07	18.1
46.57	10.18	7.8
44.85	11.14	8.7
43.854	12.027	6.7
42.892	13.027	9.9
44.862	11.112	8.1
44.848	11.216	8.8
43.421	12.553	9.6
44.838	11.184	8.7
44.854	11.145	6.9
42.298	13.41	5.7
44.858	11.201	7.9
44.863	11.218	7.3
44.865	11.321	5.3
44.875	11.293	3.9
43.465	12.508	10.8
43.138	13.429	21.5
44.878	11.236	5.8
44.9	11.267	5
41.188	15.079	19
39.82	16.224	10.1
44.878	11.258	4.5
44.84	11.07	7.8
44.811	11.408	11.9
44.853	11.246	7.9
44.81	11.416	8.2
44.839	11.239	9.4
43.716	12.272	10.3
44.826	11.419	8.2
44.867	11.252	7
44.868	11.255	6.4
44.839	11.237	9.4
43.698	12.107	9.8
44.851	11.166	7
44.856	11.102	7.5
44.862	11.265	6.6
41.816	13.868	11
44.866	11.219	7.1
44.857	11.091	7.9
44.858	11.332	6.8
44.861	11.11	6.2
36.727	14.592	9.8
44.845	11.238	7.8
44.2	10.182	10.8
44.852	11.164	5.4
44.864	11.097	3.5
44.848	11.101	7.3
42.857	12.903	9.9
42.515	13.286	13.3
44.857	11.232	7.9
44.838	11.235	8.5
42.351	13.499	9.1
43.482	12.426	6.6
42.944	13.035	10.5
44.86	11.118	8.1
44.849	11.199	7.8
41.482	12.927	8.9
44.817	11.415	9.7
44.88	11.202	7
44.822	11.383	10
44.858	11.084	3.5
42.789	13.224	11.6
39.812	16.198	8
44.865	11.276	6.6
43.337	13.22	6.7
43.447	12.468	8.2
44.855	11.219	7.7
44.859	11.234	7.5
44.855	11.131	7.6
44.825	11.165	10
44.839	11.306	7.8
44.858	11.078	8
44.867	11.313	3.9
44.849	11.088	12.2
44.867	11.3	6.7
44.856	11.074	7.8
44.863	11.31	5.6
45.678	7.596	5
44.859	11.126	4.7
44.872	11.204	5.9
44.866	11.094	4.8
44.861	11.123	7.4
44.86	11.078	7.6
42.944	12.879	12.1
44.856	11.171	4.5
44.858	11.129	8
44.856	11.154	6.6
44.855	11.082	5.3
44.858	11.07	9
44.855	11.134	3.5
44.844	11.19	7.6
42.977	13.035	10.7
44.865	11.506	4.7
44.766	11.273	23.9
44.861	11.128	3.6
44.839	11.217	8
44.856	11.137	5.1
44.856	11.338	4.9
42.602	12.542	8.2
44.846	11.358	7.4
44.862	11.113	8.9
43.322	12.505	10.2
44.79	11.448	9
44.859	11.117	6.1
44.842	11.215	7.8
44.836	11.236	8.5
44.858	11.086	3.6
44.865	11.092	5
44.868	11.302	7.7
44.828	11.421	8.8
44.854	11.232	8
44.84	11.22	8.5
44.842	11.218	8
44.823	11.352	9
44.847	11.386	7.6
44.85	11.273	7.9
44.857	11.239	8
44.852	11.228	8.3
44.866	11.087	10
44.828	11.437	9.1
44.878	11.316	3.5
44.847	11.249	7.9
44.87	11.313	7.6
44.816	11.406	9.6
44.844	11.254	0.6
44.851	11.23	8.2
41.724	14.882	10.2
44.845	11.248	7.7
43.436	12.772	13.4
44.846	11.112	7.5
44.847	11.112	8.7
44.856	11.209	7.3
44.849	11.077	9.2
42.948	12.768	10.1
44.848	11.241	8.1
44.797	11.382	15.8
44.848	11.276	7.9
44.853	11.149	7.3
46.416	9.904	9.7
44.849	11.145	4.1
44.854	11.227	8.1
44.857	11.228	7.5
43.318	12.492	9.8
44.863	11.111	4
43.419	12.552	9.3
44.866	11.306	7.9
44.878	11.332	6.6
44.837	11.378	8
44.803	11.389	13.1
44.866	11.309	6.9
44.86	11.297	3.4
44.861	11.112	4.6
44.86	11.383	4.3
44.863	11.095	3.4
44.859	11.076	7.7
44.831	11.286	19.5
44.858	11.115	7.5
44.855	11.222	7.9
44.851	11.219	8.5
44.862	11.293	4.2
44.861	11.234	8.1
44.852	11.396	4
44.86	11.289	4.2
44.849	11.278	11.7
44.817	11.266	8
44.84	11.213	8.2
44.857	11.233	7.9
44.856	11.238	4
44.858	11.133	3.8
44.846	11.221	7.6
44.795	11.444	8.1
45.953	7.485	5
44.857	11.12	7
44.866	11.306	3.6
44.839	11.232	8.5
44.838	11.218	8
42.811	13.139	9.8
44.862	11.107	7.4
44.838	11.335	9.2
44.822	11.413	10
44.856	11.33	5.6
44.86	11.233	6.5
44.86	11.31	3.9
44.856	11.234	6.6
43.335	12.509	13.2
44.864	11.132	5.4
44.885	11.259	4
44.858	11.232	6.6
44.85	11.349	7.2
44.845	11.23	6
39.888	16.074	8.2
43.51	12.613	8.1
43.496	12.616	8.2
44.855	11.217	7.8
39.38	16.306	10.1
44.893	11.235	3.5
44.867	11.161	16.6
44.853	11.224	7.9
44.83	11.091	8.7
44.851	11.219	6.1
42.944	12.871	10.5
44.872	11.222	6.3
44.872	11.222	6.6
42.828	12.852	11
43.411	12.561	7.8
39.922	16.065	6.3
44.844	11.314	7.3
44.85	11.216	8
43.295	12.642	10.2
43.356	12.617	12.1
44.852	11.234	4.8
39.833	16.242	16.2
44.872	11.22	6.7
44.865	11.287	4.4
43.601	12.326	9.6
44.868	11.292	3.9
43.429	12.456	6.5
44.84	11.341	8.2
44.852	11.17	6.3
43.039	12.975	13.9
43.448	12.603	13.6
44.72	11.799	13.4
39.892	16.116	5.1
44.838	11.395	9.4
43.179	12.581	11
44.859	11.085	2.7
44.852	11.168	4.1
44.854	11.173	5.8
44.844	11.386	7.2
38.334	13.59	10.5
44.831	11.164	8.1
39.885	16.111	8
44.817	11.42	3.8
45.979	12.305	9.5
42.588	13.4	5.9
44.84	11.196	7.7
44.857	11.163	5.1
44.832	11.169	8.5
44.852	11.256	6.9
44.85	11.112	5.5
39.284	16.427	10.6
44.876	11.232	4
43.528	12.39	10.6
44.836	11.183	6
44.864	11.289	3.6
44.86	11.14	4.4
44.852	11.227	4.1
44.792	11.451	8.4
42.931	13.244	8.9
44.87	11.129	4.2
42.925	13.233	8.8
44.859	11.159	5.5
44.841	11.323	6.9
45.698	10.915	7.2
44.847	11.23	5.9
45.708	7.824	10.8
44.971	11.715	15.7
44.805	11.416	5.8
44.85	11.154	4.2
37.93	14.334	9.1
44.861	11.104	6
44.848	11.201	6.9
